Date,Price,Open,High,Low,Close
2016-04-20,,435.32,443.05,434.41,441.39
2016-04-21,,441.42,450.55,440.95,449.42
2016-04-22,,449.69,449.81,444.15,445.74
2016-04-23,,445.86,450.28,444.33,450.28
2016-04-24,,450.56,460.15,448.93,458.55
2016-04-25,,459.12,466.62,453.59,461.43
2016-04-26,,461.65,467.96,461.62,466.09
2016-04-27,,466.26,467.08,444.13,444.69
2016-04-28,,445.04,449.55,436.65,449.01
2016-04-29,,449.41,455.38,446.02,455.1
2016-04-30,,455.18,455.59,447.7,448.32
2016-05-01,,448.48,452.48,447.93,451.88
2016-05-02,,451.93,452.45,441.78,444.67
2016-05-03,,444.73,451.1,442.62,450.3
2016-05-04,,450.18,450.38,445.63,446.72
2016-05-05,,446.71,448.51,445.88,447.98
2016-05-06,,447.94,461.38,447.07,459.6
2016-05-07,,459.64,460.67,457.32,458.54
2016-05-08,,458.43,459.42,455.98,458.55
2016-05-09,,458.21,462.48,456.53,460.48
2016-05-10,,460.52,461.93,448.95,450.89
2016-05-11,,450.86,454.58,450.86,452.73
2016-05-12,,452.45,454.95,449.25,454.77
2016-05-13,,454.85,457.05,453.45,455.67
2016-05-14,,455.82,456.84,454.79,455.67
2016-05-15,,455.76,458.69,455.46,457.57
2016-05-16,,457.59,458.2,452.95,454.16
2016-05-17,,454.01,455.07,453.61,453.78
2016-05-18,,453.69,456.0,453.3,454.62
2016-05-19,,454.52,454.63,438.71,438.71
2016-05-20,,437.79,444.05,437.39,442.68
2016-05-21,,442.97,443.78,441.71,443.19
2016-05-22,,443.22,443.43,439.04,439.32
2016-05-23,,439.35,444.35,438.82,444.15
2016-05-24,,444.29,447.1,443.93,445.98
2016-05-25,,446.06,450.3,446.06,449.6
2016-05-26,,449.67,453.64,447.9,453.38
2016-05-27,,453.52,478.15,453.52,473.46
2016-05-28,,473.03,533.47,472.7,530.04
2016-05-29,,527.48,553.96,512.18,526.23
2016-05-30,,528.47,544.35,522.96,533.86
2016-05-31,,534.19,546.62,520.66,531.39
2016-06-01,,531.11,543.08,525.64,536.92
2016-06-02,,536.52,540.35,533.08,537.97
2016-06-03,,537.68,574.64,536.92,569.19
2016-06-04,,569.71,590.13,564.24,572.73
2016-06-05,,573.31,582.81,569.18,574.98
2016-06-06,,574.6,586.47,574.6,585.54
2016-06-07,,585.45,590.26,567.51,576.6
2016-06-08,,577.17,582.84,573.13,581.65
2016-06-09,,582.2,582.2,570.95,574.63
2016-06-10,,575.84,579.13,573.33,577.47
2016-06-11,,578.67,607.12,578.67,606.73
2016-06-12,,609.68,684.84,607.04,672.78
2016-06-13,,671.65,716.0,664.49,704.38
2016-06-14,,704.5,704.5,662.8,685.56
2016-06-15,,685.68,696.3,672.56,694.47
2016-06-16,,696.52,773.72,696.52,766.31
2016-06-17,,768.49,775.36,716.56,748.91
2016-06-18,,748.76,777.99,733.93,756.23
2016-06-19,,756.69,766.62,745.63,763.78
2016-06-20,,763.93,764.08,732.73,737.23
2016-06-21,,735.88,735.88,639.07,666.65
2016-06-22,,665.91,678.67,587.48,596.12
2016-06-23,,597.44,629.33,558.14,623.98
2016-06-24,,625.58,681.73,625.27,665.3
2016-06-25,,665.28,691.73,646.56,665.12
2016-06-26,,665.93,665.98,616.93,629.37
2016-06-27,,629.35,655.28,620.52,655.28
2016-06-28,,658.1,659.25,637.77,647.0
2016-06-29,,644.12,644.68,628.28,639.89
2016-06-30,,640.59,675.4,636.61,673.34
2016-07-01,,672.52,686.15,669.59,676.3
2016-07-02,,676.73,703.7,676.4,703.7
2016-07-03,,704.97,704.97,649.01,658.66
2016-07-04,,658.8,683.66,650.51,683.66
2016-07-05,,683.21,683.49,665.07,670.63
2016-07-06,,670.42,681.9,670.42,677.33
2016-07-07,,678.09,682.43,611.83,640.56
2016-07-08,,640.69,666.71,636.47,666.52
2016-07-09,,666.38,666.38,633.4,650.96
2016-07-10,,650.6,652.29,641.26,649.36
2016-07-11,,648.48,659.63,644.98,647.66
2016-07-12,,648.28,675.26,646.78,664.55
2016-07-13,,664.8,668.7,654.47,654.47
2016-07-14,,652.92,662.9,652.92,658.08
2016-07-15,,659.17,667.08,659.04,663.26
2016-07-16,,663.78,666.46,659.33,660.77
2016-07-17,,661.99,682.36,661.99,679.46
2016-07-18,,679.81,681.55,668.63,673.11
2016-07-19,,672.74,673.28,667.63,672.86
2016-07-20,,672.81,672.93,663.36,665.68
2016-07-21,,665.23,666.22,660.41,665.01
2016-07-22,,664.92,666.58,646.72,650.62
2016-07-23,,650.73,656.37,648.52,655.56
2016-07-24,,655.41,663.11,652.79,661.28
2016-07-25,,661.26,661.83,653.4,654.1
2016-07-26,,654.23,656.22,645.88,651.78
2016-07-27,,651.63,657.46,648.45,654.35
2016-07-28,,654.49,657.59,654.49,655.03
2016-07-29,,655.11,657.8,654.79,656.99
2016-07-30,,657.01,658.22,654.21,655.05
2016-07-31,,655.1,655.28,624.36,624.68
2016-08-01,,624.6,626.12,605.88,606.27
2016-08-02,,606.4,612.85,531.33,547.47
2016-08-03,,548.66,573.36,541.55,566.35
2016-08-04,,566.33,579.5,565.78,578.29
2016-08-05,,578.28,578.28,569.98,575.04
2016-08-06,,575.03,588.4,569.47,587.78
2016-08-07,,587.77,597.51,586.82,592.69
2016-08-08,,592.74,592.99,588.05,591.05
2016-08-09,,591.04,591.09,584.79,587.8
2016-08-10,,587.65,599.98,586.37,592.1
2016-08-11,,592.12,597.54,589.12,589.12
2016-08-12,,588.8,589.91,583.81,587.56
2016-08-13,,587.36,589.77,584.98,585.59
2016-08-14,,585.59,585.67,564.78,570.47
2016-08-15,,570.49,573.58,563.24,567.24
2016-08-16,,567.24,581.74,566.72,577.44
2016-08-17,,577.76,580.89,571.43,573.22
2016-08-18,,573.71,577.79,573.43,574.32
2016-08-19,,574.34,578.24,574.18,575.63
2016-08-20,,576.08,582.82,575.46,581.7
2016-08-21,,581.94,584.16,580.22,581.31
2016-08-22,,581.31,588.45,580.59,586.75
2016-08-23,,586.77,589.47,581.63,583.41
2016-08-24,,583.41,583.59,579.85,580.18
2016-08-25,,580.18,580.45,575.17,577.76
2016-08-26,,577.75,580.62,576.86,579.65
2016-08-27,,579.45,579.84,568.63,569.95
2016-08-28,,569.83,574.04,569.74,573.91
2016-08-29,,574.07,576.28,573.47,574.11
2016-08-30,,574.11,578.36,574.11,577.5
2016-08-31,,577.59,577.86,573.64,575.47
2016-09-01,,575.55,576.31,571.81,572.3
2016-09-02,,572.41,575.64,570.81,575.54
2016-09-03,,575.55,599.5,574.06,598.21
2016-09-04,,598.59,611.84,596.85,608.63
2016-09-05,,608.99,609.05,602.24,606.59
2016-09-06,,606.51,610.83,605.09,610.44
2016-09-07,,610.57,614.54,608.51,614.54
2016-09-08,,614.64,628.77,613.84,626.32
2016-09-09,,626.35,626.83,620.26,622.86
2016-09-10,,622.93,625.09,622.4,623.51
2016-09-11,,623.42,628.82,600.51,606.72
2016-09-12,,607.01,608.46,605.41,608.24
2016-09-13,,608.03,611.19,606.92,609.24
2016-09-14,,608.84,611.95,608.41,610.68
2016-09-15,,610.59,611.09,607.16,607.16
2016-09-16,,607.25,609.26,606.73,606.97
2016-09-17,,607.22,607.86,605.19,605.98
2016-09-18,,606.28,610.16,605.86,609.87
2016-09-19,,609.87,610.93,608.27,609.23
2016-09-20,,609.25,609.53,607.94,608.31
2016-09-21,,603.59,603.59,595.88,597.15
2016-09-22,,597.28,598.49,596.21,596.3
2016-09-23,,596.2,603.21,595.79,602.84
2016-09-24,,602.96,604.58,602.04,602.63
2016-09-25,,602.75,603.38,599.71,600.83
2016-09-26,,600.81,608.14,600.35,608.04
2016-09-27,,608.02,608.25,604.11,606.17
2016-09-28,,606.24,606.59,604.61,604.73
2016-09-29,,605.02,606.82,604.85,605.69
2016-09-30,,605.72,609.73,604.14,609.73
2016-10-01,,609.93,615.24,609.93,613.98
2016-10-02,,613.95,614.01,609.68,610.89
2016-10-03,,610.97,612.57,610.46,612.13
2016-10-04,,612.05,612.05,609.48,610.2
2016-10-05,,610.22,613.81,609.62,612.51
2016-10-06,,612.47,613.82,611.47,613.02
2016-10-07,,612.61,617.91,611.82,617.12
2016-10-08,,617.34,619.85,617.34,619.11
2016-10-09,,619.17,619.2,616.61,616.75
2016-10-10,,616.82,621.32,616.2,618.99
2016-10-11,,619.24,642.08,618.5,641.07
2016-10-12,,640.87,641.34,635.97,636.19
2016-10-13,,636.03,638.83,635.03,636.79
2016-10-14,,637.01,641.28,637.01,640.38
2016-10-15,,640.31,642.1,637.39,638.65
2016-10-16,,639.08,642.9,638.9,641.63
2016-10-17,,641.82,642.33,638.66,639.19
2016-10-18,,639.41,640.74,636.0,637.96
2016-10-19,,638.13,638.87,628.01,630.52
2016-10-20,,630.66,631.92,628.26,630.86
2016-10-21,,630.83,634.09,630.69,632.83
2016-10-22,,633.14,658.2,632.85,657.29
2016-10-23,,657.62,661.13,653.89,657.07
2016-10-24,,657.16,657.25,652.59,653.76
2016-10-25,,654.0,664.42,653.7,657.59
2016-10-26,,657.68,679.73,657.68,678.3
2016-10-27,,678.21,688.59,678.04,688.31
2016-10-28,,688.0,690.44,684.16,689.65
2016-10-29,,690.29,720.4,690.05,714.48
2016-10-30,,714.12,714.12,696.47,701.86
2016-10-31,,702.64,709.29,691.68,700.97
2016-11-01,,701.34,736.45,701.34,729.79
2016-11-02,,730.07,740.83,722.35,740.83
2016-11-03,,742.35,745.77,678.16,688.7
2016-11-04,,689.12,706.93,685.56,703.23
2016-11-05,,703.53,707.51,697.74,703.42
2016-11-06,,703.81,714.26,699.56,711.52
2016-11-07,,710.74,710.74,699.9,703.13
2016-11-08,,703.09,712.99,702.39,709.85
2016-11-09,,709.83,740.05,708.61,723.27
2016-11-10,,722.84,723.02,711.21,715.53
2016-11-11,,715.55,718.32,714.41,716.41
2016-11-12,,716.75,717.15,704.03,705.05
2016-11-13,,705.2,705.26,687.32,702.03
2016-11-14,,702.0,706.28,699.81,705.02
2016-11-15,,705.79,715.72,705.26,711.62
2016-11-16,,711.17,747.61,709.04,744.2
2016-11-17,,744.88,755.65,739.51,740.98
2016-11-18,,740.71,752.88,736.89,751.59
2016-11-19,,751.83,756.24,744.47,751.62
2016-11-20,,751.88,755.48,717.94,731.03
2016-11-21,,731.27,741.72,730.51,739.25
2016-11-22,,739.64,753.87,736.53,751.35
2016-11-23,,751.74,752.25,738.92,744.59
2016-11-24,,744.62,746.83,733.49,740.29
2016-11-25,,740.44,741.65,734.59,741.65
2016-11-26,,741.51,742.21,729.63,735.38
2016-11-27,,735.44,739.02,731.09,732.03
2016-11-28,,732.48,738.01,732.48,735.81
2016-11-29,,736.33,737.47,734.56,735.6
2016-11-30,,736.28,747.93,736.27,745.69
2016-12-01,,746.05,758.28,746.05,756.77
2016-12-02,,757.54,781.3,757.54,777.94
2016-12-03,,778.25,778.25,764.86,771.16
2016-12-04,,771.64,773.87,768.16,773.87
2016-12-05,,773.39,773.47,751.71,758.7
2016-12-06,,758.72,765.62,758.72,764.22
2016-12-07,,764.21,771.54,759.75,768.13
2016-12-08,,768.08,774.7,765.95,770.81
2016-12-09,,769.94,774.53,769.65,772.79
2016-12-10,,773.02,777.09,772.91,774.65
2016-12-11,,774.75,774.8,765.41,769.73
2016-12-12,,770.04,781.92,770.04,780.09
2016-12-13,,780.65,788.46,777.96,780.56
2016-12-14,,780.01,782.03,776.84,781.48
2016-12-15,,780.07,781.43,777.8,778.09
2016-12-16,,778.96,785.03,778.96,784.91
2016-12-17,,785.17,792.51,784.86,790.83
2016-12-18,,791.01,794.74,788.03,790.53
2016-12-19,,790.69,793.61,790.32,792.71
2016-12-20,,792.25,801.34,791.5,800.88
2016-12-21,,800.64,834.28,799.41,834.28
2016-12-22,,834.18,875.78,834.15,864.54
2016-12-23,,864.89,925.12,864.68,921.98
2016-12-24,,922.18,923.48,886.34,898.82
2016-12-25,,899.65,899.65,862.42,896.18
2016-12-26,,896.91,913.18,896.9,907.61
2016-12-27,,908.35,940.05,904.26,933.2
2016-12-28,,934.83,975.92,934.83,975.92
2016-12-29,,975.13,979.4,954.5,973.5
2016-12-30,,972.53,972.53,934.83,961.24
2016-12-31,,960.63,963.74,947.24,963.74
2017-01-01,,963.66,1003.08,958.7,998.33
2017-01-02,,998.62,1031.39,996.7,1021.75
2017-01-03,,1021.6,1044.08,1021.6,1043.84
2017-01-04,,1044.4,1159.42,1044.4,1154.73
2017-01-05,,1156.73,1191.1,910.42,1013.38
2017-01-06,,1014.24,1046.81,883.94,902.2
2017-01-07,,903.49,908.59,823.56,908.59
2017-01-08,,908.17,942.72,887.25,911.2
2017-01-09,,913.24,913.69,879.81,902.83
2017-01-10,,902.44,914.87,901.06,907.68
2017-01-11,,908.11,919.45,762.77,777.76
2017-01-12,,775.18,826.25,755.76,804.83
2017-01-13,,803.74,829.0,780.0,823.98
2017-01-14,,825.14,835.09,812.46,818.41
2017-01-15,,818.14,823.31,812.87,821.8
2017-01-16,,821.78,834.53,820.27,831.53
2017-01-17,,830.95,910.56,830.8,907.94
2017-01-18,,909.37,917.5,858.3,886.62
2017-01-19,,888.34,904.61,884.34,899.07
2017-01-20,,898.17,899.4,887.01,895.03
2017-01-21,,895.55,927.37,895.53,921.79
2017-01-22,,922.21,937.53,897.56,924.67
2017-01-23,,925.5,928.27,916.74,921.01
2017-01-24,,910.68,924.15,892.29,892.69
2017-01-25,,891.92,903.25,891.69,901.54
2017-01-26,,902.4,919.33,902.22,917.59
2017-01-27,,918.36,923.22,915.85,919.75
2017-01-28,,919.81,923.91,919.81,921.59
2017-01-29,,922.07,923.42,919.15,919.5
2017-01-30,,920.15,923.05,919.47,920.38
2017-01-31,,920.96,972.02,920.96,970.4
2017-02-01,,970.94,989.11,970.74,989.02
2017-02-02,,990.0,1013.52,983.22,1011.8
2017-02-03,,1011.46,1033.87,1008.79,1029.91
2017-02-04,,1031.33,1045.9,1015.16,1042.9
2017-02-05,,1043.52,1043.63,1022.37,1027.34
2017-02-06,,1028.4,1044.64,1028.16,1038.15
2017-02-07,,1040.14,1061.93,1040.14,1061.35
2017-02-08,,1062.32,1078.97,1037.49,1063.07
2017-02-09,,1064.7,1088.99,953.34,994.38
2017-02-10,,995.63,998.91,946.69,988.67
2017-02-11,,988.9,1009.29,982.83,1004.45
2017-02-12,,1003.52,1004.76,996.92,999.18
2017-02-13,,998.89,1002.1,976.0,990.64
2017-02-14,,991.73,1011.51,986.47,1004.55
2017-02-15,,1006.21,1008.84,1001.58,1007.48
2017-02-16,,1007.65,1033.37,1007.65,1027.44
2017-02-17,,1026.12,1053.17,1025.64,1046.21
2017-02-18,,1049.21,1061.1,1046.96,1054.42
2017-02-19,,1054.76,1056.81,1043.46,1047.87
2017-02-20,,1048.69,1080.49,1041.69,1079.98
2017-02-21,,1079.28,1117.25,1076.93,1115.3
2017-02-22,,1114.8,1125.39,1100.55,1117.44
2017-02-23,,1117.27,1176.62,1116.96,1166.72
2017-02-24,,1172.71,1200.39,1131.96,1173.68
2017-02-25,,1170.41,1174.85,1124.59,1143.84
2017-02-26,,1144.27,1167.47,1130.2,1165.2
2017-02-27,,1163.78,1181.98,1163.38,1179.97
2017-02-28,,1180.72,1193.25,1171.82,1179.97
2017-03-01,,1180.04,1222.5,1179.69,1222.5
2017-03-02,,1224.68,1262.13,1215.62,1251.01
2017-03-03,,1250.71,1280.31,1250.71,1274.99
2017-03-04,,1277.43,1279.4,1230.51,1255.15
2017-03-05,,1254.29,1267.29,1238.06,1267.12
2017-03-06,,1267.47,1276.0,1264.6,1272.83
2017-03-07,,1273.21,1275.55,1204.8,1223.54
2017-03-08,,1223.23,1232.16,1148.08,1150.0
2017-03-09,,1150.35,1197.46,1141.23,1188.49
2017-03-10,,1189.36,1270.47,1077.25,1116.72
2017-03-11,,1116.32,1193.83,1116.32,1175.83
2017-03-12,,1176.62,1226.98,1175.36,1221.38
2017-03-13,,1221.78,1237.37,1217.03,1231.92
2017-03-14,,1232.16,1244.81,1220.72,1240.0
2017-03-15,,1240.16,1251.61,1239.75,1249.61
2017-03-16,,1251.33,1257.98,1152.44,1187.81
2017-03-17,,1180.16,1180.16,1099.57,1100.23
2017-03-18,,1099.69,1114.07,957.66,973.82
2017-03-19,,976.73,1069.91,976.73,1036.74
2017-03-20,,1037.24,1063.03,1036.68,1054.23
2017-03-21,,1055.36,1122.43,1055.36,1120.54
2017-03-22,,1120.65,1120.65,1014.21,1049.14
2017-03-23,,1050.05,1058.01,1028.93,1038.59
2017-03-24,,1038.45,1040.47,934.36,937.52
2017-03-25,,936.54,975.76,903.71,972.78
2017-03-26,,974.02,1007.96,954.19,966.72
2017-03-27,,972.05,1046.4,971.98,1045.77
2017-03-28,,1044.58,1064.65,1027.73,1047.15
2017-03-29,,1046.08,1055.13,1015.88,1039.97
2017-03-30,,1042.21,1049.29,1020.04,1026.43
2017-03-31,,1026.64,1074.92,1026.64,1071.79
2017-04-01,,1071.71,1091.72,1061.09,1080.5
2017-04-02,,1080.61,1107.59,1075.45,1102.17
2017-04-03,,1102.95,1151.74,1102.95,1143.81
2017-04-04,,1145.52,1156.44,1120.52,1133.25
2017-04-05,,1134.14,1135.09,1113.63,1124.78
2017-04-06,,1125.81,1188.37,1125.81,1182.68
2017-04-07,,1178.94,1186.58,1163.39,1176.9
2017-04-08,,1172.65,1184.98,1162.58,1175.95
2017-04-09,,1176.57,1197.21,1171.86,1187.87
2017-04-10,,1187.3,1190.34,1179.04,1187.13
2017-04-11,,1187.46,1208.07,1187.46,1205.01
2017-04-12,,1204.81,1207.14,1196.76,1200.37
2017-04-13,,1201.02,1205.89,1156.44,1169.28
2017-04-14,,1170.33,1190.8,1159.79,1167.54
2017-04-15,,1167.3,1188.0,1164.96,1172.52
2017-04-16,,1172.61,1187.22,1172.61,1182.94
2017-04-17,,1183.25,1194.9,1172.65,1193.91
2017-04-18,,1193.77,1217.57,1193.77,1211.67
2017-04-19,,1212.13,1215.51,1205.08,1210.29
2017-04-20,,1211.08,1240.79,1208.41,1229.08
2017-04-21,,1229.42,1235.94,1215.56,1222.05
2017-04-22,,1222.71,1235.56,1208.47,1231.71
2017-04-23,,1231.92,1232.2,1203.94,1207.21
2017-04-24,,1209.63,1250.94,1209.63,1250.15
2017-04-25,,1250.45,1267.58,1249.97,1265.49
2017-04-26,,1265.99,1294.83,1265.93,1281.08
2017-04-27,,1281.88,1319.7,1281.3,1317.73
2017-04-28,,1317.74,1331.28,1292.37,1316.48
2017-04-29,,1317.84,1327.2,1315.21,1321.79
2017-04-30,,1321.87,1347.91,1314.92,1347.89
2017-05-01,,1348.3,1434.32,1348.3,1421.6
2017-05-02,,1421.03,1473.9,1415.69,1452.82
2017-05-03,,1453.78,1492.77,1447.49,1490.09
2017-05-04,,1490.72,1608.91,1490.72,1537.67
2017-05-05,,1540.87,1618.03,1530.31,1555.45
2017-05-06,,1556.81,1578.8,1542.5,1578.8
2017-05-07,,1579.47,1596.72,1559.76,1596.71
2017-05-08,,1596.92,1723.35,1596.92,1723.35
2017-05-09,,1723.89,1833.49,1716.3,1755.36
2017-05-10,,1756.52,1788.44,1719.1,1787.13
2017-05-11,,1780.37,1873.93,1755.35,1848.57
2017-05-12,,1845.76,1856.15,1694.01,1724.24
2017-05-13,,1723.12,1812.99,1651.08,1804.91
2017-05-14,,1800.86,1831.42,1776.62,1808.91
2017-05-15,,1808.44,1812.8,1708.54,1738.43
2017-05-16,,1741.7,1785.94,1686.54,1734.45
2017-05-17,,1726.73,1864.05,1661.91,1839.09
2017-05-18,,1818.7,1904.48,1807.12,1888.65
2017-05-19,,1897.37,2004.52,1890.25,1987.71
2017-05-20,,1984.24,2084.73,1974.92,2084.73
2017-05-21,,2067.03,2119.08,2037.5,2041.2
2017-05-22,,2043.19,2303.9,2017.87,2173.4
2017-05-23,,2191.56,2320.82,2178.5,2320.42
2017-05-24,,2321.37,2523.72,2321.37,2443.64
2017-05-25,,2446.24,2763.71,2285.3,2304.98
2017-05-26,,2320.89,2573.79,2071.99,2202.42
2017-05-27,,2196.27,2260.2,1855.83,2038.87
2017-05-28,,2054.08,2267.34,2054.08,2155.8
2017-05-29,,2159.43,2307.05,2107.17,2255.61
2017-05-30,,2255.36,2301.96,2124.57,2175.47
2017-05-31,,2187.19,2311.08,2145.57,2286.41
2017-06-01,,2288.33,2448.39,2288.33,2407.88
2017-06-02,,2404.03,2488.55,2373.32,2488.55
2017-06-03,,2493.72,2581.91,2423.57,2515.35
2017-06-04,,2547.79,2585.89,2452.54,2511.81
2017-06-05,,2512.4,2686.81,2510.22,2686.81
2017-06-06,,2690.84,2999.91,2690.84,2863.2
2017-06-07,,2869.38,2869.38,2700.56,2732.16
2017-06-08,,2720.49,2815.3,2670.95,2805.62
2017-06-09,,2807.44,2901.71,2795.62,2823.81
2017-06-10,,2828.14,2950.99,2746.55,2947.71
2017-06-11,,2942.41,2996.6,2840.53,2958.11
2017-06-12,,2953.22,2997.26,2518.56,2659.63
2017-06-13,,2680.91,2789.04,2650.38,2717.02
2017-06-14,,2716.88,2786.83,2412.94,2506.37
2017-06-15,,2499.58,2534.71,2212.96,2464.58
2017-06-16,,2469.57,2539.92,2385.15,2518.56
2017-06-17,,2514.01,2685.19,2484.96,2655.88
2017-06-18,,2655.35,2662.1,2516.33,2548.29
2017-06-19,,2549.03,2662.85,2549.03,2589.6
2017-06-20,,2591.26,2763.45,2589.82,2721.79
2017-06-21,,2709.43,2772.01,2660.4,2689.1
2017-06-22,,2691.03,2723.74,2642.36,2705.41
2017-06-23,,2707.34,2765.17,2706.37,2744.91
2017-06-24,,2738.52,2757.94,2583.19,2608.72
2017-06-25,,2607.25,2682.26,2552.12,2589.41
2017-06-26,,2590.57,2615.25,2376.29,2478.45
2017-06-27,,2478.45,2552.45,2332.99,2552.45
2017-06-28,,2553.03,2603.98,2484.42,2574.79
2017-06-29,,2567.56,2588.83,2510.48,2539.32
2017-06-30,,2539.24,2559.25,2478.43,2480.84
2017-07-01,,2492.6,2515.27,2419.23,2434.55
2017-07-02,,2436.4,2514.28,2394.84,2506.47
2017-07-03,,2498.56,2595.0,2480.47,2564.06
2017-07-04,,2561.0,2631.59,2559.35,2601.64
2017-07-05,,2602.87,2622.65,2538.55,2601.99
2017-07-06,,2608.1,2616.72,2581.69,2608.56
2017-07-07,,2608.59,2916.14,2498.87,2518.66
2017-07-08,,2520.27,2571.34,2492.31,2571.34
2017-07-09,,2572.61,2635.49,2517.59,2518.44
2017-07-10,,2525.25,2537.16,2321.13,2372.56
2017-07-11,,2385.89,2413.47,2296.81,2337.79
2017-07-12,,2332.77,2423.71,2275.14,2398.84
2017-07-13,,2402.7,2425.22,2340.83,2357.9
2017-07-14,,2360.59,2363.25,2183.22,2233.34
2017-07-15,,2230.12,2231.14,1990.41,1998.86
2017-07-16,,1991.98,2058.77,1843.03,1929.82
2017-07-17,,1932.62,2230.49,1932.62,2228.41
2017-07-18,,2233.52,2387.61,2164.77,2318.88
2017-07-19,,2323.08,2397.17,2260.23,2273.43
2017-07-20,,2269.89,2900.7,2269.89,2817.6
2017-07-21,,2838.41,2838.41,2621.85,2667.76
2017-07-22,,2668.63,2862.42,2657.71,2810.12
2017-07-23,,2808.1,2832.18,2653.94,2730.4
2017-07-24,,2732.7,2777.26,2699.19,2754.86
2017-07-25,,2757.5,2768.08,2480.96,2576.48
2017-07-26,,2577.77,2610.76,2450.8,2529.45
2017-07-27,,2538.71,2693.32,2529.34,2671.78
2017-07-28,,2679.73,2897.45,2679.73,2809.01
2017-07-29,,2807.02,2808.76,2692.8,2726.45
2017-07-30,,2724.39,2758.53,2644.85,2757.18
2017-07-31,,2763.24,2889.62,2720.61,2875.34
2017-08-01,,2871.3,2921.35,2685.61,2718.26
2017-08-02,,2727.13,2762.53,2668.59,2710.67
2017-08-03,,2709.56,2813.31,2685.14,2804.73
2017-08-04,,2806.93,2899.33,2743.72,2895.89
2017-08-05,,2897.63,3290.01,2874.83,3252.91
2017-08-06,,3257.61,3293.29,3155.6,3213.94
2017-08-07,,3212.78,3397.68,3180.89,3378.94
2017-08-08,,3370.22,3484.85,3345.83,3419.94
2017-08-09,,3420.4,3422.76,3247.67,3342.47
2017-08-10,,3341.84,3453.45,3319.47,3381.28
2017-08-11,,3373.82,3679.72,3372.12,3650.62
2017-08-12,,3650.63,3949.92,3613.7,3884.71
2017-08-13,,3880.04,4208.39,3857.8,4073.26
2017-08-14,,4066.1,4325.13,3989.16,4325.13
2017-08-15,,4326.99,4455.97,3906.18,4181.93
2017-08-16,,4200.34,4381.23,3994.42,4376.63
2017-08-17,,4384.44,4484.7,4243.71,4331.69
2017-08-18,,4324.34,4370.13,4015.4,4160.62
2017-08-19,,4137.75,4243.26,3970.55,4193.7
2017-08-20,,4189.31,4196.29,4069.88,4087.66
2017-08-21,,4090.48,4109.14,3988.6,4001.74
2017-08-22,,3998.35,4128.76,3674.58,4100.52
2017-08-23,,4089.01,4255.78,4078.41,4151.52
2017-08-24,,4137.6,4376.39,4130.26,4334.68
2017-08-25,,4332.82,4455.7,4307.35,4371.6
2017-08-26,,4372.06,4379.28,4269.52,4352.4
2017-08-27,,4345.1,4416.59,4317.29,4382.88
2017-08-28,,4384.45,4403.93,4224.64,4382.66
2017-08-29,,4389.21,4625.68,4352.13,4579.02
2017-08-30,,4570.36,4626.52,4471.41,4565.3
2017-08-31,,4555.59,4736.05,4549.4,4703.39
2017-09-01,,4701.76,4892.01,4678.53,4892.01
2017-09-02,,4901.42,4975.04,4469.24,4578.77
2017-09-03,,4585.27,4714.08,4417.59,4582.96
2017-09-04,,4591.63,4591.63,4108.4,4236.31
2017-09-05,,4228.29,4427.84,3998.11,4376.53
2017-09-06,,4376.59,4617.25,4376.59,4597.12
2017-09-07,,4589.14,4655.04,4491.33,4599.88
2017-09-08,,4605.16,4661.0,4075.18,4228.75
2017-09-09,,4229.81,4308.82,4114.11,4226.06
2017-09-10,,4229.34,4245.44,3951.04,4122.94
2017-09-11,,4122.47,4261.67,4099.4,4161.27
2017-09-12,,4168.88,4344.65,4085.22,4130.81
2017-09-13,,4131.98,4131.98,3789.92,3882.59
2017-09-14,,3875.37,3920.6,3153.86,3154.95
2017-09-15,,3166.3,3733.45,2946.62,3637.52
2017-09-16,,3637.75,3808.84,3487.79,3625.04
2017-09-17,,3606.28,3664.81,3445.64,3582.88
2017-09-18,,3591.09,4079.23,3591.09,4065.2
2017-09-19,,4073.79,4094.07,3868.87,3924.97
2017-09-20,,3916.36,4031.39,3857.73,3905.95
2017-09-21,,3901.47,3916.42,3613.63,3631.04
2017-09-22,,3628.02,3758.27,3553.53,3630.7
2017-09-23,,3629.92,3819.21,3594.58,3792.4
2017-09-24,,3796.15,3796.15,3666.9,3682.84
2017-09-25,,3681.58,3950.25,3681.58,3926.07
2017-09-26,,3928.41,3969.89,3869.9,3892.35
2017-09-27,,3892.94,4210.05,3884.82,4200.67
2017-09-28,,4197.13,4279.31,4109.7,4174.73
2017-09-29,,4171.62,4214.63,4039.29,4163.07
2017-09-30,,4166.11,4358.43,4160.86,4338.71
2017-10-01,,4341.05,4403.74,4269.81,4403.74
2017-10-02,,4395.81,4470.23,4377.46,4409.32
